"","Kid","Pa","Ma","X_kid","Y_kid","X_pa","Y_pa","X_ma","Y_ma","Dist_pa","Dist_ma","Pheno_kid","Pheno_pa","Pheno_ma","Red_kid","Yellow_kid","Red_pa","Yellow_pa","Red_ma","Yellow_ma","year_kid","year_pa","year_ma","FDR","Pvalue","LOD","P.Pr.C_Se_Se","P.Pr.Max","MaxP.Pr.Relat","TotPaNonExc","TotMaNonExc","TotUnkNonExc","TotPairsNonExc","KidMiss","PaMiss","MaMiss","MI.Kid.Pa","MI.Kid.Ma","MI.Trio","MendIncLoci"
"511","S1944","K1360","M1936",424182.5776,4686109.32,424187.3482,4686114.764,424200.0787,4686100.084,7.2384915805266,19.7886886179709,"FR","-9","FR","3","1","-9","-9","3","1",2014,2010,2012,"0.000000","0.000000","22.350878","0.999727","0.999727","C_Se_Se","0","0","2","1","0","1","2","0","0","0","---"
"512","S2146","K0585","K1388",424182.5827,4686111.872,424178.4044,4686118.58,424185.5324,4686115.744,7.9028763678386,4.86755730178666,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2014,2010,2010,"0.006896","0.001000","21.917541","0.999578","0.999578","C_Se_Se","0","0","3","2","0","2","0","0","0","0","---"
"513","S2152","K0595","K1274",424183.6564,4686114.637,424190.3507,4686115.7,424308.7502,4686133.694,6.7781724299845,126.537061952019,"FR","FR","-9","4","1","3.5","1","-9","-9",2014,2010,2010,"0.029470","0.007000","18.435349","0.986464","0.986464","C_Se_Se","0","0","18","1","0","0","1","0","0","2","s7_443011,s269_957088"
"514","S0333","L1386","M1100",424184.9654,4686129.916,424184.4019,4686130.385,424350.3484,4686116.674,0.733139311174607,165.912287830121,"FR","-9","FR","4","0.5","-9","-9","4","1",2014,2011,2012,"0.011832","0.002000","21.692560","0.999472","0.999472","C_Se_Se","0","0","90","35","0","0","1","0","0","0","---"
"515","S6637","K0027","K0686",424201.9715,4686118.762,424198.9673,4686117.393,424199.4914,4686114.542,3.3014207001921,4.89482338881908,"FR","FR","-9","3","1","4","1","-9","-9",2014,2010,2010,"0.000000","0.000000","23.315296","0.999896","0.999896","C_Se_Se","0","0","67","25","0","0","0","0","0","0","---"
"516","S6634","M1818","K0682",424202.0556,4686118.47,424201.1277,4686116.923,424216.2587,4686111.214,1.80394218530424,15.9492189655265,"-9","FR","-9","-9","-9","3.5","1","-9","-9",2014,2012,2010,"0.015474","0.003000","20.555082","0.998355","0.998355","C_Se_Se","0","0","44","2","0","0","0","1","0","1","s121_351821"
"517","S6618","M1478","L0076",424208.8383,4686117.662,424100.6546,4686122.445,424209.7927,4686114.759,108.289380987685,3.05586131223054,"WR","WR","FR","1.5","0.5","2.5","1","3.5","1",2014,2012,2011,"0.026465","0.006000","19.453597","0.995068","0.995068","C_Se_Se","0","0","44","4","2","2","0","0","1","1","s382_741148"
"518","S0559","M1874","L0076",424213.0543,4686115.532,424186.7773,4686114.776,424209.7927,4686114.759,26.2878729645473,3.3519492180291,"FR","FO","FR","4","1","3","2.5","3.5","1",2014,2012,2011,"0.048657","0.013000","19.543848","0.995491","0.995491","C_Se_Se","0","0","73","15","0","2","0","0","1","1","s382_741148"
"519","S6607","L0076","M0298",424213.6167,4686114.068,424209.7927,4686114.759,424211.2,4686114,3.88593064782128,2.41765648718001,"-9","FR","FR","-9","-9","3.5","1","3","1",2014,2011,2012,"0.000000","0.000000","22.827095","0.999830","0.999830","C_Se_Se","0","0","6","3","1","0","0","0","0","0","---"
"520","S7286","K1898","K1905",424215.442,4686427.768,424214.7536,4686428.512,424218.7955,4686427.706,1.01362249378213,3.35407308360564,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2014,2010,2010,"0.035052","0.009000","19.784491","0.996452","0.996452","C_Se_Se","0","0","17","3","1","0","0","1","0","1","s1180_371625"
"521","S1769","J1166","J0402",424224.286,4686423.614,424242.7122,4686429.57,424244.4461,4686427.889,19.3648852938086,20.6083783207788,"FO","-9","WR","3.5","1.5","-9","-9","2","1",2014,2009,2009,"0.016072","0.003000","19.902036","0.996844","0.996844","C_Se_Se","0","0","96","3","1","2","0","1","0","1","s1180_371625"
"522","S5232","J0403","J0402",424224.5507,4686425.983,424242.4247,4686428.592,424244.4461,4686427.889,18.0634093404096,19.9864898659269,"WO","FO","WR","1.5","2.5","3","1.5","2","1",2014,2009,2009,"0.011666","0.002000","21.985690","0.999606","0.999606","C_Se_Se","0","0","313","57","0","0","0","0","0","0","---"
"523","S1763","J0401","J1169",424225.3713,4686425.339,424246.4492,4686426.993,424261.1703,4686421.521,21.1426957696803,36.0020211238162,"FO","FR","FR","3.5","1.5","4","1","4","0.5",2014,2009,2009,"0.007777","0.001000","21.378559","0.999277","0.999277","C_Se_Se","0","0","10","2","0","2","2","0","0","0","---"
"524","S8628","K0144","L1640",424233.2014,4686126.117,424236.7773,4686126.685,424241.7177,4686126.678,3.62072987254488,8.53475756480967,"WR","FR","-9","1.5","0.5","3","1","-9","-9",2014,2010,2011,"0.015571","0.003000","21.965225","0.999598","0.999598","C_Se_Se","0","0","5","2","2","2","1","0","0","0","---"
"525","S4987","K1092","J1268",424233.3822,4686425.772,424228.0125,4686421.592,424298.8228,4686412.94,6.80485694833517,66.6868229289,"FO","FR","FO","4","2.5","4","1","4","1.5",2014,2010,2009,"0.000000","0.000000","22.507372","0.999766","0.999766","C_Se_Se","0","0","48","23","0","0","0","0","0","0","---"
"526","S0334","K0144","L1640",424235.8099,4686124.279,424236.7773,4686126.685,424241.7177,4686126.678,2.59320241354332,6.37630785336147,"WR","FR","-9","1.5","1.5","3","1","-9","-9",2014,2010,2011,"0.036123","0.009000","20.487609","0.998241","0.998241","C_Se_Se","0","0","8","4","0","2","1","0","0","0","---"
"527","S0332","K0710","L1640",424236.5427,4686125.1,424230.9685,4686122.196,424241.7177,4686126.678,6.28529407703885,5.41024112235483,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2014,2010,2011,"0.000000","0.000000","22.278408","0.999706","0.999706","C_Se_Se","0","0","3","1","0","3","1","0","0","0","---"
"528","S0374","K2035","K0148",424241.623,4686125.629,424107.7845,4686112.48,424277.3325,4686132.342,134.482862414638,36.3350073518075,"FO","-9","FO","4","1.5","-9","-9","3.5","2.5",2014,2010,2010,"0.048585","0.013000","20.921299","0.998859","0.998859","C_Se_Se","0","0","35","20","1","2","0","0","0","0","---"
"529","S0355","L1632","M1079",424250.2668,4686128.62,424235.2423,4686130.398,424238.7,4686120,15.1293385265103,14.4255073477942,"FR","-9","FR","3.5","1","-9","-9","3.5","1",2014,2011,2012,"0.000000","0.000000","23.246331","0.999888","0.999888","C_Se_Se","0","0","64","32","0","0","1","0","0","0","---"
"530","S1803","J0410","K1517",424261.6424,4686417.179,424234.8829,4686418.755,424267.2785,4686418.084,26.8058690635154,5.70829643681105,"FR","FR","-9","3.5","1","4","1","-9","-9",2014,2009,2010,"0.000000","0.000000","23.309347","0.999895","0.999895","C_Se_Se","0","0","6","2","2","0","1","0","0","0","---"
"531","S8097","L0797","K1619",424265.08,4686414.071,424339.9352,4686434.439,424363.8513,4686446.132,77.5767773952349,103.844486732167,"FR","-9","-9","3.5","0.5","-9","-9","-9","-9",2014,2011,2010,"0.000000","0.000000","23.743748","0.999932","0.999932","C_Se_Se","0","0","7","3","0","1","0","0","0","0","---"
"532","S1804","J0917","J0378",424267.9769,4686417.267,424291.9174,4686418.281,424300.2574,4686418.148,23.9619643654133,32.2925198962495,"WR","WR","FR","1.5","1","1.5","1.5","3.5","1",2014,2009,2009,"0.006501","0.001000","21.960179","0.999596","0.999596","C_Se_Se","0","0","16","4","0","0","1","0","0","0","---"
"533","S7290","K1517","J0373",424268.8659,4686415.033,424267.2785,4686418.084,424288.5391,4686415.105,3.43924988329398,19.6733317524218,"FR","-9","FR","4","0.5","-9","-9","4","1",2014,2010,2009,"0.015347","0.003000","21.652059","0.999450","0.999450","C_Se_Se","0","0","52","5","1","1","0","0","0","0","---"
"534","S0365","K0144","L1649",424272.0438,4686131.338,424236.7773,4686126.685,424265.4859,4686130.999,35.5721299791823,6.56665618179024,"FR","FR","-9","3.5","0.5","3","1","-9","-9",2014,2010,2011,"0.034998","0.009000","21.191583","0.999129","0.999129","C_Se_Se","0","0","8","4","1","2","0","0","0","0","---"
"535","S8087","K1924","L0403",424272.3387,4686412.91,424279.7068,4686413.205,424285.5864,4686412.144,7.37400316038821,13.2698271009228,"FR","FR","FR","4","0.5","3.5","1","4","1",2014,2010,2011,"0.000000","0.000000","22.366439","0.999731","0.999731","C_Se_Se","0","0","223","11","1","0","2","0","0","0","---"
"536","S0326","M0101","K0148",424273.0193,4686130.614,424113.8752,4686121.61,424277.3325,4686132.342,159.398609093045,4.64646943826157,"FO","FO","FO","4","1.5","4","1.5","3.5","2.5",2014,2012,2010,"0.015767","0.003000","21.712606","0.999483","0.999483","C_Se_Se","0","0","31","11","0","1","0","0","0","0","---"
"537","S4996","J0917","K1053",424273.0504,4686415.748,424291.9174,4686418.281,424392.6448,4686449.8,19.0362753185242,124.34773506329,"WR","WR","-9","2","0.5","1.5","1.5","-9","-9",2014,2009,2010,"0.000000","0.000000","23.548949","0.999917","0.999917","C_Se_Se","0","0","15","2","1","0","0","0","0","0","---"
"538","S7299","M2075","J1051",424273.3211,4686414.595,424276.4868,4686417.906,424289.3738,4686413.088,4.5808708227385,16.1232821189685,"FR","-9","FR","3.5","0.5","-9","-9","3","1",2014,2012,2009,"0.000000","0.000000","23.389279","0.999903","0.999903","C_Se_Se","0","0","85","9","0","1","0","0","0","0","---"
"539","S8094","M1281","L0549",424273.9242,4686412.896,424277.1211,4686414.798,424280.548,4686418.363,3.71991580718455,8.58852813012632,"FR","FR","FO","3.5","1","4","1","4","1.5",2014,2012,2011,"0.032213","0.008000","19.246957","0.993942","0.993942","C_Se_Se","0","0","64","7","1","2","0","1","0","1","s1088_730874"
"540","S8635","K0148","K0023",424275.5405,4686133.699,424277.3325,4686132.342,424277.9822,4686134.216,2.2478240588694,2.49583410709,"FR","FO","FR","4","0.5","3.5","2.5","3.5","1",2014,2010,2010,"0.018913","0.004000","21.551474","0.999392","0.999392","C_Se_Se","0","0","10","4","0","0","0","0","0","0","---"
"541","S0362","L0076","K0148",424275.6955,4686133.073,424209.7927,4686114.759,424277.3325,4686132.342,68.4001582150699,1.79279948674762,"FR","FR","FO","4","1","3.5","1","3.5","2.5",2014,2011,2010,"0.000000","0.000000","23.305859","0.999895","0.999895","C_Se_Se","0","0","200","68","0","0","0","0","0","0","---"
"542","S0371","K0757","J0901",424277.3017,4686132.912,424264.3421,4686130.404,424309.8742,4686420.251,13.2000490967756,289.179301952277,"WR","-9","FR","2","1","-9","-9","3","1",2014,2010,2009,"0.007900","0.001000","20.921550","0.998859","0.998859","C_Se_Se","0","0","2","1","0","0","0","1","0","1","s382_741148"
"543","S8640","M0025","K0148",424277.3639,4686132.95,423929.8,4686080,424277.3325,4686132.342,351.57412743721,0.60881028244247,"FO","FR","FO","4","2.5","3.5","1","3.5","2.5",2014,2012,2010,"0.038408","0.010000","21.407832","0.999298","0.999298","C_Se_Se","0","0","74","43","2","0","0","0","0","0","---"
"544","S0363","L1649","K0753",424277.4902,4686135.546,424265.4859,4686130.999,424283.6949,4686135.436,12.8366049830793,6.20567499069192,"FR","-9","-9","4","1","-9","-9","-9","-9",2014,2011,2010,"0.000000","0.000000","22.613474","0.999790","0.999790","C_Se_Se","0","0","80","25","0","0","2","1","0","1","s382_741148"
"545","S8082","M1281","M1298",424277.7162,4686414.503,424277.1211,4686414.798,424278.563,4686414.795,0.664205548416452,0.895731120488789,"FR","FR","FR","4","0.5","4","1","4","0.5",2014,2012,2012,"0.018771","0.004000","20.289059","0.997855","0.997855","C_Se_Se","0","0","6","1","1","2","1","1","0","1","s1099_632387"
"546","S8081","J0648","J0611",424277.7164,4686414.464,424292.3217,4686415.97,424306.2012,4686418.822,14.6827389846047,28.8162453321394,"FR","FR","-9","4","0.5","4","1","-9","-9",2014,2009,2009,"0.006935","0.001000","22.164329","0.999671","0.999671","C_Se_Se","0","0","32","15","1","1","1","0","0","0","---"
"547","S1720","K1019","L0534",424278.16,4686413.686,424280.5619,4686413.555,424282.9978,4686417.436,2.40546972751681,6.12101371019238,"FR","-9","FR","4","1","-9","-9","3","1",2014,2010,2011,"0.000000","0.000000","23.091737","0.999870","0.999870","C_Se_Se","0","0","25","3","0","1","0","0","0","0","---"
"548","S1714","K1019","L0534",424278.3704,4686417.43,424280.5619,4686413.555,424282.9978,4686417.436,4.45177461803854,4.62740388986937,"FR","-9","FR","3.5","0.5","-9","-9","3","1",2014,2010,2011,"0.000000","0.000000","23.137130","0.999875","0.999875","C_Se_Se","0","0","47","4","0","1","0","0","0","0","---"
"549","S8630","K0148","L1881",424278.4046,4686133.227,424277.3325,4686132.342,424361.4601,4686112.872,1.39018826407922,85.5134030736297,"-9","FO","-9","-9","-9","3.5","2.5","-9","-9",2014,2010,2011,"0.011071","0.002000","21.578054","0.999408","0.999408","C_Se_Se","0","0","294","219","1","0","0","0","0","0","---"
"550","S8120","M1281","M1298",424279.2982,4686414.538,424277.1211,4686414.798,424278.563,4686414.795,2.19257027492809,0.778824781388269,"-9","FR","FR","-9","-9","4","1","4","0.5",2014,2012,2012,"0.007278","0.001000","23.010499","0.999859","0.999859","C_Se_Se","0","0","27","8","1","2","1","0","0","0","---"
"551","S8106","M1281","M1935",424279.3091,4686414.484,424277.1211,4686414.798,424285.2452,4686419.558,2.21041625045111,7.80914586943594,"FR","FR","FR","4","0.5","4","1","4.5","1",2014,2012,2012,"0.010950","0.002000","20.707723","0.998588","0.998588","C_Se_Se","0","0","19","2","1","2","1","0","1","1","ros_assembly_758578"
"552","S8103","K1019","K1935",424279.5092,4686414.7,424280.5619,4686413.555,424281.5189,4686412.555,1.55537850412991,2.93937392862693,"FR","-9","-9","4","0.5","-9","-9","-9","-9",2014,2010,2010,"0.007475","0.001000","21.125540","0.999070","0.999070","C_Se_Se","0","0","204","74","0","1","1","0","0","0","---"
"553","S8108","K1935","J0901",424280.3711,4686414.809,424281.5189,4686412.555,424309.8742,4686420.251,2.52941907224495,30.0008045493735,"FR","-9","FR","4","1","-9","-9","3","1",2014,2010,2009,"0.000000","0.000000","23.545044","0.999917","0.999917","C_Se_Se","0","0","26","4","0","1","0","0","0","0","---"
"554","S8107","L0536","J0422",424280.7565,4686415.334,424274.9541,4686418.267,424304.7562,4686420.71,6.50156402426744,24.5944501075157,"FR","FR","FR","3.5","1","3.5","1","3","1",2014,2011,2009,"0.038526","0.010000","20.475827","0.998220","0.998220","C_Se_Se","0","0","100","11","3","0","1","0","0","0","---"
"555","S8112","M1281","M1298",424280.7859,4686415.434,424277.1211,4686414.798,424278.563,4686414.795,3.71957726632041,2.31292140171751,"FR","FR","FR","4","0.5","4","1","4","0.5",2014,2012,2012,"0.010878","0.002000","20.445700","0.998165","0.998165","C_Se_Se","0","0","6","1","0","2","1","1","0","1","s1088_730874"
"556","S8115","K1935","J0655",424281.564,4686414.718,424281.5189,4686412.555,424308.8119,4686421.095,2.16347013216518,27.9841773757965,"FR","-9","FR","4","1","-9","-9","3.5","1",2014,2010,2009,"0.007658","0.001000","21.837040","0.999543","0.999543","C_Se_Se","0","0","73","17","0","1","2","0","0","0","---"
"557","S8118","K1924","K1935",424282.4603,4686416.409,424279.7068,4686413.205,424281.5189,4686412.555,4.22461575168451,3.96731016711483,"WR","FR","-9","2.5","1","3.5","1","-9","-9",2014,2010,2010,"0.010902","0.002000","22.874279","0.999838","0.999838","C_Se_Se","0","0","20","3","0","0","1","0","0","0","---"
"558","S4990","K1009","L0704",424284.1572,4686415.681,424283.5143,4686413.124,424286.2811,4686413.25,2.63658290410102,3.22811279378111,"FR","FR","-9","4","0.5","4","1","-9","-9",2014,2010,2011,"0.000000","0.000000","23.823191","0.999937","0.999937","C_Se_Se","0","0","2","1","0","0","0","0","0","0","---"
"559","S1717","L0708","L0694",424284.5175,4686415.371,424289.0435,4686412.838,424289.3674,4686412.323,5.18659474021327,5.72816148622501,"WR","FR","WR","2.5","0.5","4","1","1.5","1",2014,2011,2011,"0.000000","0.000000","22.837017","0.999832","0.999832","C_Se_Se","0","0","14","3","0","0","1","0","0","0","---"
"560","S7277","M1913","L1593",424285.0539,4686420.822,424291.447,4686421.539,424295.3048,4686425.202,6.4331809091681,11.1474369614142,"WR","WR","-9","2.5","0.5","2","1","-9","-9",2014,2012,2011,"0.015130","0.003000","21.707638","0.999480","0.999480","C_Se_Se","0","0","10","6","1","0","0","0","0","0","---"
"561","S7159","L0708","M1893",424286.2642,4686416.103,424289.0435,4686412.838,424352.6256,4686443.746,4.28774223666777,71.8886003409137,"FR","FR","FR","3.5","1","4","1","4","1",2014,2011,2012,"0.038765","0.010000","20.889675","0.998822","0.998822","C_Se_Se","0","0","6","6","0","0","0","0","0","0","---"
"562","S8114","L0704","L0708",424286.9116,4686417.416,424286.2811,4686413.25,424289.0435,4686412.838,4.21344114135211,5.05005758460605,"FR","-9","FR","4","0.5","-9","-9","4","1",2014,2011,2011,"0.022737","0.005000","22.919172","0.999845","0.999845","C_Se_Se","0","0","6","3","0","0","0","1","0","1","s804_404293"
"563","S8126","P1932","L0708",424287.2674,4686416.881,424279.2201,4686420.877,424289.0435,4686412.838,8.98482349814187,4.41592348289781,"-9","FR","FR","-9","-9","3.5","0.5","4","1",2014,2013,2011,"0.000000","0.000000","23.770505","0.999934","0.999934","C_Se_Se","0","0","13","1","0","1","0","0","0","0","---"
"564","S8124","K1924","L0694",424289.2584,4686418.315,424279.7068,4686413.205,424289.3674,4686412.323,10.8325972215136,5.99299132375532,"WR","FR","WR","1.5","0.5","3.5","1","1.5","1",2014,2010,2011,"0.000000","0.000000","22.215990","0.999687","0.999687","C_Se_Se","0","0","10","3","0","0","1","0","0","0","---"
"565","S8134","L0708","L0535",424289.4826,4686418.482,424289.0435,4686412.838,424295.4435,4686416.847,5.66105509627562,6.18106413243987,"FR","FR","FR","4","0.5","4","1","4","1",2014,2011,2011,"0.000000","0.000000","24.097762","0.999952","0.999952","C_Se_Se","0","0","3","1","0","0","0","0","0","0","---"
"566","S7002","L0534","L0708",424290.3464,4686416.365,424282.9978,4686417.436,424289.0435,4686412.838,7.42623477669071,3.75995710191543,"-9","FR","FR","-9","-9","3","1","4","1",2014,2011,2011,"0.000000","0.000000","21.925735","0.999582","0.999582","C_Se_Se","0","0","11","1","2","0","0","0","0","0","---"
"567","S2007","J0540","J0655",424290.6347,4686420.313,424292.1219,4686420.506,424308.8119,4686421.095,1.49967091059493,18.1940134065744,"FR","FR","FR","4","1","3.5","1","3.5","1",2014,2009,2009,"0.019094","0.004000","22.231551","0.999692","0.999692","C_Se_Se","0","0","19","9","0","0","2","0","0","0","---"
"568","S8140","M1260","P1922",424290.9174,4686418.201,424293.4774,4686421.543,424299.9338,4686423.308,4.20981757264591,10.3622834336262,"FR","FR","FR","4","0.5","4","1","4","0.5",2014,2012,2013,"0.000000","0.000000","24.821612","0.999977","0.999977","C_Se_Se","0","0","25","1","1","0","0","0","0","0","---"
"569","S8136","L1419","M2044",424291.5848,4686420.141,424149.2369,4686444.256,424285.6414,4686421.25,144.376098643158,6.04598086006329,"FR","-9","FR","4","0.5","-9","-9","4","0.5",2014,2011,2012,"0.000000","0.000000","22.415416","0.999744","0.999744","C_Se_Se","0","0","174","79","0","1","0","0","0","0","---"
"570","S7263","M2044","L0694",424291.8897,4686421.351,424285.6414,4686421.25,424289.3674,4686412.323,6.24911624869279,9.3737282491465,"WR","FR","WR","2","0.5","4","0.5","1.5","1",2014,2012,2011,"0.000000","0.000000","22.695446","0.999806","0.999806","C_Se_Se","0","0","33","2","0","0","1","0","0","0","---"
"571","S0358","J0269","L0805",424292.152,4686136.131,424305.53,4686135.652,424400.1001,4686441.228,13.3865725636165,323.630918953438,"FR","-9","FR","3.5","1","-9","-9","4","1",2014,2009,2011,"0.000000","0.000000","23.177301","0.999880","0.999880","C_Se_Se","0","0","26","6","1","0","0","0","0","0","---"
"572","S7279","L0708","L0694",424292.2489,4686419.728,424289.0435,4686412.838,424289.3674,4686412.323,7.59912423607043,7.94588366728107,"WR","FR","WR","2.5","1","4","1","1.5","1",2014,2011,2011,"0.018806","0.004000","19.913430","0.996880","0.996880","C_Se_Se","0","0","9","1","0","0","1","1","0","1","ros_assembly_653015"
"573","S7276","K1924","J0901",424292.5672,4686420.616,424279.7068,4686413.205,424309.8742,4686420.251,14.8429380233419,17.3108484483342,"FR","FR","FR","3","0.5","3.5","1","3","1",2014,2010,2009,"0.000000","0.000000","22.734966","0.999814","0.999814","C_Se_Se","0","0","16","3","0","0","0","0","0","0","---"
"574","S7266","J0375","J0529",424292.7067,4686423.472,424293.9589,4686415.406,424301.1383,4686421.064,8.16261972863778,8.76871384863943,"FR","FR","FR","3.5","0.5","3.5","1","3","1",2014,2009,2009,"0.038826","0.010000","21.092744","0.999039","0.999039","C_Se_Se","0","0","27","7","1","1","3","0","0","0","---"
"575","S7033","L1592","L0716",424294.056,4686419.154,424318.9989,4686442.791,424489.0597,4686380.779,34.3635858055604,198.743763773082,"FR","-9","FR","4","0.5","-9","-9","4","1",2014,2011,2011,"0.006304","0.001000","23.915392","0.999943","0.999943","C_Se_Se","0","0","14","9","0","1","0","0","0","0","---"
"576","S8187","J0648","J0437",424294.1148,4686419.448,424292.3217,4686415.97,424296.8805,4686418.437,3.91301566708653,2.94469310627452,"-9","FR","-9","-9","-9","4","1","-9","-9",2014,2009,2009,"0.006226","0.001000","22.285015","0.999708","0.999708","C_Se_Se","0","0","41","17","0","1","0","0","0","0","---"
"577","S2013","L0708","L0694",424295.1219,4686418.902,424289.0435,4686412.838,424289.3674,4686412.323,8.58597941714681,8.74056698671624,"FR","FR","WR","3","1","4","1","1.5","1",2014,2011,2011,"0.007851","0.001000","22.725580","0.999812","0.999812","C_Se_Se","0","0","34","2","0","0","1","0","0","0","---"
"578","S4994","J0648","J0439",424295.546,4686418.25,424292.3217,4686415.97,424301.3045,4686421.125,3.94898854027204,6.43629918902373,"FR","FR","FR","4","0.5","4","1","3.5","1",2014,2009,2009,"0.000000","0.000000","23.758832","0.999933","0.999933","C_Se_Se","0","0","6","3","0","1","0","0","0","0","---"
"579","S0379","J0815","J0090",424297.1561,4686134.48,424160.9594,4686112.627,424312.265,4686133.932,137.938735313556,15.118834717339,"FR","-9","FR","4","1","-9","-9","4","1",2014,2009,2009,"0.000000","0.000000","22.357255","0.999728","0.999728","C_Se_Se","0","0","12","3","0","2","1","0","0","0","---"
"580","S8153","L0535","L0800",424297.1646,4686418.931,424295.4435,4686416.847,424299.2937,4686420.218,2.70282097247398,2.48785767500176,"-9","FR","FR","-9","-9","4","1","4","1",2014,2011,2011,"0.000000","0.000000","22.478868","0.999759","0.999759","C_Se_Se","0","0","8","6","0","0","0","0","0","0","---"
"581","S2018","L1486","M1291",424297.2812,4686420.161,424276.9622,4686415.931,424302.9437,4686422.196,20.754629869128,6.01706998881871,"WR","WO","FR","2","0.5","2","2","3.5","1",2014,2011,2012,"0.015254","0.003000","20.426925","0.998131","0.998131","C_Se_Se","0","0","4","1","0","0","0","0","1","1","ros_assembly_758578"
"582","S2017","L0545","J0439",424297.7038,4686420.095,424273.0137,4686416.626,424301.3045,4686421.125,24.9326091496137,3.74512222639114,"FR","WR","FR","4","0.5","2.5","1","3.5","1",2014,2011,2009,"0.007452","0.001000","22.662109","0.999800","0.999800","C_Se_Se","0","0","9","2","0","1","0","0","0","0","---"
"583","S8128","J0659","J1273",424298.2706,4686423.381,424298.9703,4686414.884,424316.1873,4686420.61,8.52576032371698,18.1297153835488,"FR","FR","-9","4","0.5","4","1","-9","-9",2014,2009,2009,"0.000000","0.000000","23.357511","0.999900","0.999900","C_Se_Se","0","0","11","13","0","0","0","0","0","0","---"
"584","S8186","K1009","L0708",424298.4434,4686421.12,424283.5143,4686413.124,424289.0435,4686412.838,16.9355851039951,12.5279545019759,"FR","FR","FR","3.5","1","4","1","4","1",2014,2010,2011,"0.000000","0.000000","23.188574","0.999882","0.999882","C_Se_Se","0","0","26","5","0","0","0","0","0","0","---"
"585","S8154","J0920","L0549",424300.589,4686419.189,424264.5963,4686411.353,424280.548,4686418.363,36.835816120892,20.0580147821092,"-9","FR","FO","-9","-9","4","0.5","4","1.5",2014,2009,2011,"0.000000","0.000000","22.589357","0.999785","0.999785","C_Se_Se","0","0","7","1","0","0","0","0","0","0","---"
"586","S8159","J0434","J0678",424302.9516,4686421.88,424318.3283,4686421.783,424329.6977,4686412.891,15.3770059468905,28.2162362162925,"FR","FR","WR","3.5","0.5","3.5","1","2.5","1",2014,2009,2009,"0.029077","0.007000","20.789795","0.998699","0.998699","C_Se_Se","0","0","26","8","0","1","1","0","0","0","---"
"587","S2071","J0401","J0911",424304.6986,4686418.457,424246.4492,4686426.993,424308.5044,4686417.976,58.8715202483587,3.83607542162309,"FO","FR","FR","4","2","4","1","3.5","1",2014,2009,2009,"0.000000","0.000000","22.151877","0.999666","0.999666","C_Se_Se","0","0","21","11","0","2","0","0","0","0","---"
"588","S2061","M1282","K1928",424306.6771,4686423.138,424278.4138,4686415.194,424305.5734,4686423.426,29.3584955829083,1.14065669234161,"FO","FR","FR","4","2.5","3.5","1","4","1",2014,2012,2010,"0.015935","0.003000","20.291642","0.997861","0.997861","C_Se_Se","0","0","10","1","2","0","0","0","1","1","s260_949098"
"589","S8199","J0437","J0433",424307.0655,4686425.239,424296.8805,4686418.437,424316.098,4686422.48,12.2475070525343,9.44447654702776,"FR","-9","FR","3.5","1","-9","-9","3.5","1",2014,2009,2009,"0.000000","0.000000","22.810851","0.999827","0.999827","C_Se_Se","0","0","4","1","0","0","0","0","0","0","---"
"590","S8192","M0741","J0433",424308.1891,4686427.678,424288.9753,4686420.557,424316.098,4686422.48,20.4909431565498,9.46413774245797,"FR","FR","FR","3.5","1","3.5","1","3.5","1",2014,2012,2009,"0.000000","0.000000","23.049407","0.999864","0.999864","C_Se_Se","0","0","106","20","0","0","0","1","0","1","s1668_18672"
"591","S7273","M1295","M1271",424310.907,4686425.292,424330.0678,4686430.77,424333.9051,4686432.271,19.9284906762047,24.0337064265893,"FR","FR","FR","4","0.5","3.5","1","4","0.5",2014,2012,2012,"0.006352","0.001000","20.227253","0.997719","0.997719","C_Se_Se","0","0","24","2","0","0","0","1","0","1","s24_510325"
"592","S1941","J0426","J0678",424313.1117,4686411.921,424324.4257,4686422.407,424329.6977,4686412.891,15.4260426549142,16.6143400711504,"WR","FR","WR","2","1","4","1","2.5","1",2014,2009,2009,"0.000000","0.000000","23.096214","0.999870","0.999870","C_Se_Se","0","0","14","2","1","0","1","0","0","0","---"
"593","S7265","P1951","L0793",424331.7762,4686430.427,424334.2773,4686434.049,424342.4131,4686436.098,4.40163437900151,12.0542060132825,"FR","FR","FR","4","0.5","4","0.5","3.5","1",2014,2013,2011,"0.019657","0.004000","21.730994","0.999492","0.999492","C_Se_Se","0","0","42","6","1","1","1","0","0","0","---"
"594","S8150","M1295","M1347",424333.1558,4686431.629,424330.0678,4686430.77,424348.7885,4686437.907,3.20524960030032,16.8462041210972,"-9","FR","FR","-9","-9","3.5","1","4","0.5",2014,2012,2012,"0.015734","0.003000","21.305138","0.999222","0.999222","C_Se_Se","0","0","4","1","1","0","0","1","0","1","s24_510325"
"595","S8155","J0648","J0605",424337.6732,4686433.632,424292.3217,4686415.97,424354.5066,4686434.104,48.6693414406975,16.8400160201874,"-9","FR","FR","-9","-9","4","1","3.5","1",2014,2009,2009,"0.006973","0.001000","22.237988","0.999694","0.999694","C_Se_Se","0","0","8","4","1","1","0","0","0","0","---"
